trip_id,start_time,end_time,headway_secs,exact_times
TL1_02,21:40:00,21:49:00,540,
TL1_02,21:49:00,22:00:00,660,
TL1_02,22:00:00,22:13:00,780,
TL1_02,22:13:00,22:27:00,840,
TL1_02,22:27:00,22:40:00,780,
TL1_03,05:00:00,06:30:00,900,
TL1_03,06:30:00,14:45:00,540,
TL1_03,14:45:00,14:56:00,660,
TL1_03,14:56:00,15:27:30,630,
TL1_03,15:27:30,15:30:00,150,
TL1_03,15:30:00,15:38:00,480,
TL1_03,15:38:00,21:56:00,630,
TL1_03,21:56:00,22:32:00,720,
TL1_03,22:32:00,22:38:00,360,
TL1_03,22:38:00,22:59:00,630,
TL1_03,22:59:00,23:13:00,840,
TL1_04,05:00:00,06:00:00,900,
TL1_04,06:00:00,06:16:00,480,
TL1_04,06:16:00,06:22:30,390,
TL1_04,06:22:30,06:31:30,540,
TL1_04,06:31:30,10:01:30,315,
TL1_04,10:01:30,12:34:30,540,
TL1_04,12:34:30,17:35:30,420,
TL1_04,17:35:30,20:55:00,315,
TL1_04,20:55:00,22:40:00,630,
TL1_05,05:00:00,05:51:00,1020,
TL1_05,05:51:00,06:00:00,540,
TL1_05,06:00:00,06:17:00,340,
TL1_05,06:17:00,06:35:00,300,
TL1_05,06:35:00,09:32:00,350,
TL1_05,09:32:00,09:40:15,495,
TL1_05,09:40:15,09:49:30,555,
TL1_05,09:49:30,12:27:00,585,
TL1_05,12:27:00,12:35:45,525,
TL1_05,12:35:45,17:04:05,350,
TL1_05,17:04:05,17:11:00,415,
TL1_05,17:11:00,17:15:45,285,
TL1_05,17:15:45,17:21:35,350,
TL1_05,17:21:35,17:33:15,700,
TL1_05,17:33:15,17:44:55,350,
TL1_05,17:44:55,17:57:35,760,
TL1_05,17:57:35,18:18:05,350,
TL1_05,18:18:05,18:27:00,535,
TL1_05,18:27:00,18:43:30,495,
TL1_05,18:43:30,18:51:00,450,
TL1_05,18:51:00,18:59:00,480,
TL1_05,18:59:00,19:07:35,515,
TL1_05,19:07:35,19:54:05,505,
TL1_05,19:54:05,20:02:00,475,
TL1_05,20:02:00,20:10:00,480,
TL1_05,20:10:00,20:27:00,540,
TL1_05,20:27:00,20:39:00,720,
TL1_05,20:39:00,20:50:00,660,
TL1_05,20:50:00,21:02:00,720,
TL1_05,21:02:00,21:17:00,900,
TL1_05,21:17:00,21:29:00,720,
TL1_05,21:29:00,21:40:00,660,
TL1_05,21:40:00,21:49:00,540,
TL1_05,21:49:00,22:00:00,660,
TL1_05,22:00:00,22:13:00,780,
TL1_05,22:13:00,22:27:00,840,
TL1_05,22:27:00,22:40:00,780,
TL1_06,05:00:00,06:00:00,900,
TL1_06,06:00:00,06:16:30,990,
TL1_06,06:16:30,07:01:30,900,
TL1_06,07:01:30,15:07:30,540,
TL1_06,15:07:30,22:27:30,630,
TL1_06,22:27:30,22:51:30,720,
TL1_06,22:51:30,23:08:00,990,
TL2_01,05:00:00,06:10:00,600,
TL2_01,06:10:00,06:18:00,480,
TL2_01,06:18:00,07:16:30,270,
TL2_01,07:16:30,07:20:00,180,
TL2_01,07:20:00,10:04:00,216,
TL2_01,10:04:00,10:20:00,240,
TL2_01,10:20:00,10:23:00,180,
TL2_01,10:23:00,10:32:00,270,
TL2_01,10:32:00,13:40:30,435,
TL2_01,13:40:30,15:46:30,360,
TL2_01,15:46:30,17:42:30,435,
TL2_01,17:42:30,20:38:30,240,
TL2_01,20:38:30,20:44:16,346,
TL2_01,20:44:16,20:52:30,464,
TL2_01,20:52:30,21:43:15,435,
TL2_01,21:43:15,21:55:00,705,
TL2_01,21:55:00,22:55:00,720,
TL2_02,05:00:00,05:13:30,810,
TL2_02,05:13:30,05:18:00,270,
TL2_02,05:18:00,05:45:00,810,
TL2_02,05:45:00,05:51:30,390,
TL2_02,05:51:30,06:12:00,810,
TL2_02,06:12:00,06:18:00,360,
TL2_02,06:18:00,06:36:00,270,
TL2_02,06:36:00,06:40:00,240,
TL2_02,06:40:00,06:45:00,300,
TL2_02,06:45:00,07:07:30,270,
TL2_02,07:07:30,07:13:00,330,
TL2_02,07:13:00,10:09:00,240,
TL2_02,10:09:00,10:33:00,360,
TL2_02,10:33:00,10:39:15,375,
TL2_02,10:39:15,13:40:30,435,
TL2_02,13:40:30,15:46:30,360,
TL2_02,15:46:30,17:42:30,435,
TL2_02,17:42:30,20:38:00,270,
TL2_02,20:38:00,21:43:15,435,
TL2_02,21:43:15,21:55:00,705,
TL2_02,21:55:00,22:55:00,720,
TL2_03,05:00:00,05:18:00,1080,
TL2_03,05:18:00,07:06:00,720,
TL2_03,07:06:00,17:45:00,540,
TL2_03,17:45:00,22:57:00,720,
TL2_03,22:57:00,23:13:00,960,
TL2_04,05:00:00,06:00:00,600,
TL2_04,06:00:00,06:54:00,270,
TL2_04,06:54:00,06:58:00,240,
TL2_04,06:58:00,07:03:00,300,
TL2_04,07:03:00,09:48:36,216,
TL2_04,09:48:36,09:52:00,204,
TL2_04,09:52:00,09:57:00,300,
TL2_04,09:57:00,10:05:00,240,
TL2_04,10:05:00,10:14:00,270,
TL2_04,10:14:00,10:22:00,480,
TL2_04,10:22:00,10:28:30,390,
TL2_04,10:28:30,13:22:30,435,
TL2_04,13:22:30,15:28:30,360,
TL2_04,15:28:30,17:24:30,435,
TL2_04,17:24:30,20:20:30,240,
TL2_04,20:20:30,20:26:15,345,
TL2_04,20:26:15,20:34:30,495,
TL2_04,20:34:30,21:18:00,435,
TL2_04,21:18:00,21:25:00,420,
TL2_04,21:25:00,21:49:00,720,
TL2_04,21:49:00,22:01:00,360,
TL2_04,22:01:00,22:37:00,720,
TL2_04,22:37:00,22:55:00,1080,
TL2_05,05:00:00,05:27:00,810,
TL2_05,05:27:00,05:40:30,405,
TL2_05,05:40:30,05:54:00,810,
TL2_05,05:54:00,06:00:00,360,
TL2_05,06:00:00,06:54:00,270,
TL2_05,06:54:00,09:50:00,240,
TL2_05,09:50:00,09:57:00,420,
TL2_05,09:57:00,10:09:00,360,
TL2_05,10:09:00,10:14:00,300,
TL2_05,10:14:00,13:22:30,435,
TL2_05,13:22:30,15:28:30,360,
TL2_05,15:28:30,17:24:30,435,
TL2_05,17:24:30,20:20:00,270,
TL2_05,20:20:00,21:18:00,435,
TL2_05,21:18:00,21:25:00,420,
TL2_05,21:25:00,21:49:00,720,
TL2_05,21:49:00,22:01:00,360,
TL2_05,22:01:00,22:37:00,720,
TL2_05,22:37:00,22:55:00,1080,
TL2_06,05:00:00,06:48:00,720,
TL2_06,06:48:00,17:39:00,540,
TL2_06,17:39:00,22:39:00,720,
TL2_06,22:39:00,22:55:00,960,
TL2_06,22:55:00,23:03:00,480,
TL2_06,23:03:00,23:15:00,720,
