stop_name,stop_id,stop_lat,stop_lon
Melchor Ocampo,MM_A17_36,20.59978,-103.34898
Melchor Ocampo,MM_A17_9,20.59967,-103.34915
Mercado Del Mar,MT-L3-103,20.728851,-103.389626
Mesa del Norte,MM_C53_194,20.70127,-103.31135
Mexicaltzingo,MT-L1_11,20.666798,-103.35542
Mezquitán,MT-L1_14,20.691395,-103.353935
Miguel Aleman,ST_04_015,20.765854,-103.441086
Miguel Allende,MM_T19C05_45,20.72815,-103.34323
Miguel Allende,mxc_C117_STP_74,20.72821,-103.34334
Miguel Hidalgo,MM_A19_29,20.52934,-103.37501
Minerales,MM_A08_104,20.5449,-103.32921
Minerales,MM_A08_2,20.54884,-103.33011
Minerales,MM_A09_1,20.56006,-103.29998
Minerales,MM_A09_10,20.57138,-103.30816
Minerales,MM_A09_2,20.55961,-103.29848
Minerales,MM_A09_3,20.55946,-103.29679
Minerales,MM_A09_4,20.5613,-103.29639
Minerales,MM_A09_5,20.56208,-103.29623
Minerales,MM_A09_6,20.565,-103.29553
Minerales,MM_A09_7,20.56499,-103.29481
Minerales,MM_A09_77,20.57078,-103.3074
Minerales,MM_A09_78,20.56894,-103.30365
Minerales,MM_A09_79,20.56749,-103.30064
Minerales,MM_A09_8,20.56774,-103.3005
Minerales,MM_A09_80,20.56631,-103.30027
Minerales,MM_A09_81,20.56552,-103.30073
Minerales,MM_A09_82,20.56477,-103.30124
Minerales,MM_A09_83,20.56411,-103.30169
Minerales,MM_A09_84,20.56271,-103.30262
Minerales,MM_A09_86,20.56217,-103.30159
Minerales,MM_A09_87,20.56162,-103.30065
Minerales,MM_A09_88,20.5612,-103.30003
Minerales,MM_A09_89,20.56085,-103.29957
Minerales,MM_A09_9,20.56938,-103.30388
Minerva,MM_T19C01_71,20.62067,-103.43095
Mirador,MM_027,20.737494,-103.31209
Mirador,MM_028,20.732592,-103.313545
Miramar,MP-T-003,20.635942,-103.4382
Mojonera,MM_A06_40,20.60704,-103.33981
Mojonera,MM_A09_51,20.60801,-103.33918
Monastrel,mxc_C98_STP_96,20.65348,-103.20847
Monte Olivete,MM_020,20.699423,-103.32872
Monte Olivete,MM_035,20.699957,-103.328445
Montealbán,MM_C46V1_160,20.6174,-103.26645
Monumental,MM_021,20.703999,-103.32622
Monumental,MM_034,20.704016,-103.32626
Morelia-Guadalajara,MM_C125V1_46,20.56517,-103.45938
Morelia-Guadalajara,MM_C128AV1_20,20.5963,-103.43888
Morelos,MM_A08_89,20.56444,-103.34843
Morelos,MM_C100_47,20.59147,-103.38677
Multiplaza Del Valle,MM_A19_91,20.54121,-103.36093
N. Enriquez,MM_A07_14,20.61412,-103.34983
NIÑO OBRERO,ST_01_013,20.676329,-103.40857
NIÑO OBRERO,ST_01_035,20.676208,-103.40984
Narciso Mendoza,MM_A03_4,20.71942,-103.32619
Narciso Mendoza,MM_A07_2,20.60244,-103.35395
Niños Héroes,MM_012,20.663885,-103.34797
Niños Héroes,MM_043,20.663073,-103.34843
Nogal,MM_A19_98,20.52934,-103.37658
Nogal,MM_C117_63,20.72185,-103.32783
Nogal,mxc_C117_STP_63,20.72185,-103.32783
Ntra. Señora de Santa Ana,MM_C10_48,20.55866,-103.45109
Nuevo Periférico Oriente,MM_C07V1_94,20.69072,-103.26516
Nuevo Periférico Oriente,mxc_C07V2_STP_115,20.6649,-103.22041
Nuevo Periférico Oriente,mxc_C07V2_STP_116,20.65776,-103.21411
Nuevo Periférico Oriente,mxc_C38V2_STP_02,20.56584,-103.2236
Nuevo Periférico Oriente,mxc_C38V2_STP_03,20.56079,-103.22445
Nuevo Periférico Oriente,mxc_C38V2_STP_04,20.56101,-103.22411
Nuevo Periférico Oriente,mxc_C58V2_STP_08,20.52862,-103.24065
Nuevo Periférico Oriente,mxc_C58V2_STP_92,20.5355,-103.23225
Nuevo Periférico Oriente,mxc_C58V2_STP_93,20.52886,-103.24113
Nuevo Periférico Oriente,mxc_C58V2_STP_94,20.5275,-103.24939
Nuevo Periférico Oriente,mxc_C98_STP_09,20.52948,-103.23863
Nuevo Periférico Oriente,mxc_C98_STP_10,20.53528,-103.23209
Nuevo Periférico Oriente,mxc_C98_STP_100,20.59932,-103.21901
Nuevo Periférico Oriente,mxc_C98_STP_16,20.5868,-103.21872
Nuevo Periférico Oriente,mxc_C98_STP_17,20.59642,-103.21977
Nuevo Periférico Oriente,mxc_C98_STP_18,20.59817,-103.21922
Nuevo Periférico Oriente,mxc_C98_STP_19,20.61495,-103.21403
Nuevo Periférico Oriente,mxc_C98_STP_20,20.62499,-103.2117
Nuevo Periférico Oriente,mxc_C98_STP_90,20.68339,-103.24049
Nuevo Periférico Oriente,mxc_C98_STP_98,20.62506,-103.21211
Nuevo Periférico Oriente,mxc_C98_STP_99,20.61241,-103.2144
O. Mtz.,MM_A07_13,20.61276,-103.35011
Oblatos,MT-L2_06,20.670334,-103.32291
Ocampo,MM_T19C01_19,20.70658,-103.44657
Ocampo,MM_T19C07_73,20.55262,-103.44396
Ocampo,MM_T19_51,20.70646,-103.4463
Olivo,MM_A06_15,20.59427,-103.34031
Olivo,MM_A06_16,20.59529,-103.33997
Olivo,MM_A06_52,20.5953,-103.34005
Olivo,MM_A06_53,20.59448,-103.34032
Olivo,MM_A06_54,20.59348,-103.34064
Orizaba,MM_C41V1_62,20.62716,-103.2993
Orquidea,MM_C124_27,20.6169,-103.42926
PARANINFO,ST_03_047,20.674894,-103.35971
PARQUE DE CONTENEDORES,ST_1B_025,20.724207,-103.50528
PEDRO C. NEGRETE,ST_03_021,20.676502,-103.32076
PERIFERICO ORIENTE,ST_01_022,20.697905,-103.45305
PERIFERICO PONIENTE,ST_01_023,20.698309,-103.45336
PINAR DE LA VENTA 1,ST_1B_022,20.72914,-103.52963
PINAR DE LA VENTA 2,ST_1B_023,20.728947,-103.52371
PLAZA GALERIAS,ST_01_015,20.680487,-103.428024
PLAZA GALERIAS,ST_01_031,20.68074,-103.43103
PODER JUDICIAL,ST_03_041,20.678228,-103.34416
POLICIA,ST_02_020,20.62911,-103.245476
POLICIA,ST_02_025,20.629272,-103.24525
PORFIRIO DIAZ,ST_03_034,20.678095,-103.32165
PROGRESO,ST_01_004,20.674675,-103.36687
PROGRESO,ST_1B_029,20.7116,-103.46894
PUENTE PINAR DE LA VENTA,ST_1B_014,20.72957,-103.524
Pablo Neruda,MM_A10_60,20.60071,-103.3292
Pablo Valdez,MM_T18_2_24,20.67854,-103.31263
Pablo Valdez,MM_T19C03_149,20.67599,-103.30436
Palermo,ST_04_051,20.813702,-103.45475
Palma Real,MM_C110V1_20,20.71753,-103.45575
Palma Real,MM_C110V1_80,20.71785,-103.4554
Pantera,MM_C10_20,20.56613,-103.4437
Parque Metropolitano,MP-T-006,20.661627,-103.448906
Pascual Ortiz,MM_C27_37,20.70101,-103.27887
Pascual Ortiz,mxc_C27_STP_37,20.70101,-103.27887
Paseo Lagos,MM_C102_72,20.58766,-103.32648
Paseo San Arturo Sur,MM_C110V1_19,20.72052,-103.45487
Paseo San Arturo Sur,MM_C110V1_81,20.72077,-103.4545
Paseo de Las Magnolias,MM_T19C05_50,20.73515,-103.36581
Paseo de Las Selva Norte,MM_C27_101,20.7055,-103.28615
Paseo de Las Selva Norte,mxc_C27_STP_101,20.7055,-103.28615
Paseo de Los Brezos,MM_C43V1_47,20.73769,-103.37477
Paseo de la cumbre,MM_C102_32,20.50763,-103.39485
Paseo del Chabacano,MM_C83_08,20.59621,-103.30867
Paseo del Prado,MM_A18_2,20.56327,-103.38904
Paseo del Prado,MM_A18_3,20.56365,-103.38743
Paseo del Prado,MM_A18_4,20.56381,-103.38639
Paseo del Prado,MM_A18_5,20.56421,-103.38435
Paseo del Prado,MM_A18_60,20.56435,-103.38426
Paseo del Prado,MM_A18_61,20.56392,-103.38636
Paseo del Prado,MM_A18_62,20.56375,-103.38745
Paseo del Prado,MM_A18_63,20.56336,-103.38898
Paseo del Prado,MM_A18_64,20.5631,-103.39112
Patria,MT-L1_04,20.626764,-103.38503
Pedrera,MM_A09_34,20.60612,-103.33755
Pera,MM_C05_13,20.61548,-103.30637
Perfecto G. Bustamante,MM_C02_89,20.65973,-103.27598
Periferico - Acueducto,MP-C-080,20.722591,-103.421036
Periferico Norte,MM_T02A02_43,20.59565,-103.31222
Periferico Oriente,MM_C07V2_09,20.68316,-103.24508
Periferico Oriente,MM_C105_150,20.68297,-103.24531
Periferico Oriente,MM_C16_28,20.7131,-103.30284
Periferico Sur,MM_C133V2_36,20.60685,-103.40125
Periférico Belenes,MP-T-028,20.739042,-103.40311
Periférico Belenes,MT-L3-102,20.738115,-103.40315
Periférico Norte,MM_T19C01_17,20.71052,-103.44221
Periférico Norte,MP-T-034,20.730747,-103.35117
Periférico Norte,MT-L1_19,20.730364,-103.35234
Periférico Oriente,MM_C124_103,20.71408,-103.30147
Periférico Ote.,ST_04_001,20.737925,-103.40254
Periférico Pte.,ST_04_073,20.73899,-103.40452
Periférico Sur,MP-T-017,20.605522,-103.40016
Periférico Sur,MT-L1_01,20.607162,-103.401054
Peñalblancas,MM_C103_145,20.50012,-103.36376
Pirámides del Sol,MM_C80V1_65,20.62573,-103.43367
Plaza Av. Aviación,MM_C110V1_16,20.74013,-103.44894
Plaza Centro Sur,MM_C111V2_41,20.60589,-103.40109
Plaza Centro Sur,MM_T10C03_36,20.60573,-103.40067
Plaza De La Bandera,MT-L3-112,20.665073,-103.33263
Plaza Patria,MT-L3-105,20.712261,-103.374985
Plaza Tlajomulco,MM_C102_132,20.52477,-103.38784
Plaza Universidad,MT-L2_09,20.675182,-103.34811
Policia,MM_T11B_17,20.62932,-103.24506
Poza Rica,MM_C61_71,20.61206,-103.28566
Prisciliano Sánchez,MM_C108V2_31,20.63368,-103.3179
Privada Arcediano,MM_A05_25,20.7219,-103.29424
Privada Atotonilco,MM_C110V1_11,20.75439,-103.44244
Privada Emiliano Zapata,MM_C83_52,20.59539,-103.31255
Privada Ixtepete,MM_T10_62,20.63227,-103.43702
Privada Ramón Corona,MM_C97V1_99,20.60224,-103.28922
Privada Río Yaquis,MM_A06_11,20.59224,-103.34113
Privada Río Yaquis,MM_A06_57,20.59234,-103.34122
Prolongación 1º de Mayo,MM_A19_38,20.54699,-103.357
Prolongación 1º de Mayo,MM_A19_88,20.54746,-103.35704
Prolongación Gobernador Curiel,MM_A15_11,20.584,-103.35392
Prolongación Gobernador Curiel,MM_A15_12,20.58502,-103.3534
Prolongación Gobernador Curiel,MM_A15_13,20.5877,-103.35165
Prolongación Gobernador Curiel,MM_A15_15,20.59144,-103.34919
Prolongación Gobernador Curiel,MM_A15_16,20.59292,-103.34803
Prolongación Gobernador Curiel,MM_A15_18,20.59663,-103.34566
Prolongación Gobernador Curiel,MM_A15_19,20.59807,-103.34485
Prolongación Gobernador Curiel,MM_A15_27,20.59974,-103.34438
Prolongación Gobernador Curiel,MM_A15_28,20.59826,-103.34498
Prolongación Gobernador Curiel,MM_A15_29,20.59694,-103.34577
Prolongación Gobernador Curiel,MM_A15_30,20.59424,-103.34726
Prolongación Gobernador Curiel,MM_A15_32,20.5917,-103.34925
Prolongación Gobernador Curiel,MM_A15_33,20.59023,-103.34983
Prolongación Gobernador Curiel,MM_A15_35,20.58537,-103.35335
Prolongación Gobernador Curiel,MM_A15_36,20.58428,-103.35392
Prolongación Gobernador Curiel,MM_A15_37,20.58326,-103.35448
Prolongación Gobernador Curiel,MM_A15_38,20.58281,-103.35436
Prolongación Gobernador Curiel,MM_A18_18,20.57681,-103.35725
Prolongación Gobernador Curiel,MM_A18_46,20.58287,-103.35471
Prolongación Vicente Guerrero,MM_A19_84,20.56202,-103.36666
Prudencia,MM_C124_107,20.71047,-103.30896
Puerta del Llano,ST_04_022,20.785154,-103.46189
Puerta del Llano,ST_04_054,20.78529,-103.4622
Puerto Campeche,MM_C61_73,20.61601,-103.28613
Pánfilo Natera,MM_A16_28,20.72298,-103.32054
Pánfilo Natera,MM_A16_32,20.72159,-103.32047
Pánfilo Natera,MM_A16_33,20.7229,-103.32036
Pánfilo Natera,MM_A16_35,20.7254,-103.32035
Querido Moheno,MM_C05_56,20.64987,-103.3106
Quetzal,MM_C122_103,20.66642,-103.23399
Quinta Oriente,ST_04_061,20.76569,-103.44147
R. del Moral,MM_A13_27,20.6241,-103.35098
RAMON BLANCARTE,ST_03_033,20.677267,-103.31892
RAMON PADILLA,ST_1B_013,20.728624,-103.51763
RANCHO CONTENTO,ST_1B_028,20.717949,-103.48231
RITA PEREZ DE MORENO,ST_03_023,20.674839,-103.31529
RITA PEREZ DE MORENO,ST_03_032,20.676159,-103.31527
RIVAS GUILLEN,ST_03_025,20.673193,-103.30983
ROMAN MORALES,ST_03_035,20.679138,-103.32375
ROTONDA,ST_03_042,20.678158,-103.347046
Rafel Campoy,MM_C18_73,20.69978,-103.27807
Rafel Campoy,mxc_C18_STP_73,20.69978,-103.27807
Ramón López Velarde - Africa,MP-C-064,20.653091,-103.309975
Ramón Martínez Zamora,MM_A18_16,20.57643,-103.35805
Rancho Nuevo,MP-T-037,20.72304,-103.33035
Real San Ignacio,MM_C09_21,20.56014,-103.44945
Real de los Parotas,MM_C19_113,20.62771,-103.28155
Recife,MM_A19_114,20.5095,-103.36396
Reforma,MM_A19_28,20.52919,-103.37658
Refugio,MT-L1_13,20.682117,-103.353745
Refugio Gonzalez,MM_C21_103,20.71284,-103.30374
Residencial San Sebastian El Grande,MM_C101_33,20.52219,-103.42299
Revolución,MM_A19_87,20.55068,-103.35679
Revolución,MM_A21_21,20.55091,-103.35651
Revolución,MM_C106_23,20.61866,-103.25232
Revolución,MM_C113V1_71,20.5509,-103.35707
Revolución,MM_T15_1_53,20.61832,-103.25273
Revolución,MT-L3-114,20.650982,-103.31033
Ricardo Flores Magón,MM_C97V1_98,20.60569,-103.28935
Rinconada de Peñaranda,MM_C80V1_67,20.63481,-103.4374
Rio de Janeiro,MM_A19_109,20.51188,-103.37423
Rio de Janeiro,MM_C111V3_12,20.50799,-103.36256
Rosario,MM_C111V3_13,20.50973,-103.36389
Rubén Rodríguez,MM_C38V1_81,20.6612,-103.28859
Río Armería,MM_A06_68,20.58683,-103.33987
Río Balsas,MM_A06_13,20.59345,-103.34122
Río Balsas,MM_A06_6,20.58903,-103.34179
Río Balsas,MM_A06_60,20.59045,-103.34128
Río Balsas,MM_A06_61,20.58986,-103.34155
Río Balsas,MM_A06_62,20.58907,-103.34188
Río Mezquitic,MM_A06_8,20.5903,-103.34127
Río Nilo,MT-L3-115,20.644657,-103.304
Río Tiber,MM_A06_7,20.58972,-103.34153
Río Tiber,MM_A08_33,20.59073,-103.3445
Río Tiber,MM_A08_73,20.59093,-103.34455
Río Tinto,MM_C05_60,20.63984,-103.31656
Río Tuxcacuesco,MM_A06_4,20.58758,-103.34061
SALADO ALVAREZ,ST_01_041,20.676672,-103.381744
SAN JUAN BOSCO,ST_03_024,20.67401,-103.312546
SAN JUAN BOSCO,ST_03_031,20.675064,-103.311646
SAN MARTIN,ST_03_037,20.6789,-103.32916
SANTA MARIA DEL PUEBLITO,ST_01_016,20.6822,-103.435936
SANTA MARIA DEL PUEBLITO,ST_01_030,20.681688,-103.43589
SOLIDARIDAD,ST_02_044,20.659405,-103.27473
Salamanca,MM_T19C03_100,20.61075,-103.28141
Salvador García Diego - Pensador Mexicano,MP-C-061,20.659224,-103.31333
Salvador Hinojosa,MM_C63_13,20.61676,-103.28225
San Agustin,MM_C125V1_41,20.55292,-103.46744
San Andrés,MT-L2_04,20.665304,-103.30615
San Antonio,MM_C101_31,20.51742,-103.4148
San Camilo,MM_A08_12,20.5655,-103.34496
San Gabriel,MM_C69_06,20.71714,-103.30983
San Gabriel,mxc_C69_STP_06,20.71714,-103.30983
San Isidro,MM_A09_30,20.59998,-103.33509
San Isidro,MM_A09_57,20.60018,-103.33532
San Isidro,MP-T-029,20.740396,-103.38822
San Jacinto,MT-L2_03,20.663912,-103.29741
San Juan De Dios,MM_015,20.675953,-103.341415
San Juan De Dios,MM_040,20.67696,-103.340904
San Juan De Ocotán,MP-T-013,20.706457,-103.44651
San Juan de Dios,MT-L2_08,20.675495,-103.34085
San Julián,MM_T19C05_122,20.69238,-103.2681
San Julián,mxc_C07V1_STP_93,20.6924,-103.26815
San Patricio,MM_023,20.715466,-103.320045
San Patricio,MM_032,20.715994,-103.31978
San Sebastianito,MP-T-018,20.590712,-103.38588
San Sebastían,MM_C102_31,20.50805,-103.39872
Santa Amalia,MM_A19_24,20.52093,-103.38705
Santa Casilda,MM_C66V2_56,20.68473,-103.30459
Santa Catalina,MM_C121B_69,20.72688,-103.41613
Santa Cecilia,MM_A10_12,20.59863,-103.32945
Santa Clemencia,MM_C13V2_14,20.6828,-103.29904
Santa Clemencia,MM_C22_79,20.68612,-103.31002
Santa Fe,MM_C68_112,20.68884,-103.3073
Santa Filomena,MT-L1_09,20.654278,-103.36371
Santa Inocencia,MM_A10_14,20.59973,-103.32888
Santa Inocencia,MM_A10_61,20.59987,-103.329
Santa Irene,MM_A17_40,20.59786,-103.35065
Santa Irene,MM_A17_5,20.59772,-103.35055
Santa Margarita,MP-T-026,20.730143,-103.41296
Santa Mónica,MM_T17_1_37,20.74339,-103.41961
Santa Mónica,MM_T17_1_87,20.74368,-103.41968
Santa monica,ST_04_006,20.748594,-103.41732
Santa monica,ST_04_069,20.74873,-103.41827
Santuario,MT-L3-109,20.684101,-103.34793
Santuario Mártires de Cristo Rey,MT-L1_02,20.613808,-103.39563
Sebastián Conejo,MM_A16_12,20.73373,-103.3231
Sierra de San Luis,MM_A19_117,20.50461,-103.36144
Sierra de San Luis,MM_A19_118,20.50317,-103.36121
Sitio de Puebla,MM_C23_70,20.71538,-103.30473
Sitio de Puebla,MM_T19C05_108,20.71513,-103.30578
Sitio de Puebla,mxc_C23_STP_70,20.71538,-103.30473
Sitio de Puebla,mxc_C69_STP_07,20.71515,-103.30581
Sonora,MM_C102_102,20.58793,-103.32664
Sonora,MM_C78V1_08,20.61128,-103.42031
Sta. Mónica,MM_C16_61,20.68204,-103.34927
TABACHINES,ST_02_015,20.644423,-103.25387
TECNOLOGY PARK,ST_1B_027,20.720743,-103.49238
TECNOLOGY PARK 2,ST_1B_007,20.722765,-103.49894
TECNOLOGY PARK I,ST_1B_006,20.720877,-103.49234
TETLÁN,ST_02_001,20.657587,-103.270226
TONALTECAS,ST_02_021,20.62647,-103.24604
TONALTECAS,ST_02_024,20.627045,-103.24538
Tabachines,MP-T-032,20.734217,-103.36309
Teatro de Las Americas,MM_A15_22,20.60416,-103.3446
Teatro de Las Americas,MM_A17_13,20.60367,-103.34767
Teatro de Las Americas,MM_A17_33,20.60395,-103.34737
Tecolotlan,MM_A07_32,20.60367,-103.35141
Tecolotlan,MM_A07_4,20.60369,-103.35112
Tepame,MM_T19_258,20.59646,-103.29564
Tepatitlan,MM_A07_31,20.60519,-103.35215
Tepatitlan,MM_A07_5,20.60486,-103.35177
Tepeyac,mxc_C98_STP_12,20.56577,-103.22274
Tercera oriente,ST_04_062,20.764618,-103.43998
Terminal Ruta 62,MM_A13_1,20.61596,-103.36014
Terminal Sur De Autobuses,MP-T-016,20.60852,-103.40752
Terminal Valle de los Molinos,ST_04_038,20.8591,-103.426254
Terminal de la Ruta 110,MM_A03_1,20.71663,-103.31998
Tetlán,MT-L2_01,20.660015,-103.27605
Tlaquepaque,MM_A08_82,20.57666,-103.35456
Tlaquepaque,MM_A18_10,20.57579,-103.37133
Tlaquepaque,MM_A18_11,20.57568,-103.36984
Tlaquepaque,MM_A18_12,20.57556,-103.36817
Tlaquepaque,MM_A18_51,20.57452,-103.36663
Tlaquepaque,MM_A18_52,20.57536,-103.36659
Tlaquepaque,MM_A18_53,20.57562,-103.368
Tlaquepaque,MM_A18_54,20.57573,-103.36958
Tlaquepaque,MM_A18_55,20.57584,-103.37112
Tlaquepaque,MM_A18_56,20.57554,-103.37306
Tlaquepaque,MM_A18_57,20.57172,-103.37376
Tlaquepaque,MM_A18_58,20.56926,-103.37396
Tlaquepaque,MM_A18_59,20.56632,-103.38008
Tlaquepaque,MM_A18_6,20.56623,-103.38008
Tlaquepaque,MM_A18_8,20.572,-103.37358
Tlaquepaque,MM_A18_9,20.57529,-103.37322
Tlaquepaque Centro,MT-L3-116,20.637472,-103.29987
Toluquilla,MM_C103_86,20.57953,-103.36921
Toluquilla,MP-T-020,20.579315,-103.36891
Tonaltecas,MM_C35_83,20.62703,-103.24551
Tonaltecas,MM_T11B_19,20.62626,-103.24603
Tren Ligero Central de Autobuses,MM_C06_16,20.62283,-103.285
Tren Ligero Periférico Norte,mxc_C117_STP_58,20.73091,-103.3523
Tulipán,MM_C110V1_13,20.74887,-103.44387
Tuzanía,MP-T-027,20.733295,-103.409485
UGARTE LOYOLA,ST_03_018,20.677723,-103.33038
UNION,ST_01_006,20.67454,-103.372925
Unicornio,MM_C46V1_155,20.61652,-103.2803
Unidad Deportiva,MT-L1_08,20.647392,-103.36917
Universidad TecMilenio,MM_T19C05_51,20.7366,-103.37112
Universidad TecMilenio,MM_T19C05_93,20.73628,-103.37124
Unión,MM_C61_65,20.59958,-103.28794
Urano,MM_C19_51,20.66433,-103.33281
Urdaneta,MT-L1_07,20.643177,-103.372734
V. SALADO ALVAREZ,ST_03_002,20.676672,-103.381744
VELAZQUEZ,ST_01_032,20.679758,-103.42631
VENTA DEL ASTILLERO,ST_1B_016,20.728233,-103.54409
Valentin Vidrio,ST_04_032,20.84676,-103.42661
Vallarta,MP-T-010,20.696404,-103.454575
Valle Dorado Oriente,MM_A20_12,20.52852,-103.36127
Valle Dorado Oriente,MM_A20_13,20.52944,-103.36191
Valle Dorado Oriente,MM_A20_87,20.52935,-103.36205
Valle Imperial,ST_04_016,20.768053,-103.444115
Valle Imperial,ST_04_060,20.768137,-103.4448
Valle de Ameca,ST_04_035,20.851892,-103.42491
Valle de Ameca,ST_04_042,20.852617,-103.42522
Valle de Atemajac,ST_04_036,20.855608,-103.425545
Valle de Atemajac,ST_04_041,20.855743,-103.42576
Valle de Copala,ST_04_045,20.847485,-103.42777
Valle de Jerez,mxc_C98_STP_22,20.65342,-103.20776
Valle de Miranda,ST_04_039,20.858501,-103.42626
Valle de Zapopan,ST_04_033,20.846794,-103.42397
Valle de Zapopan,ST_04_044,20.846985,-103.42422
Valle de Zapotlán,ST_04_037,20.857254,-103.42583
Valle de Zapotlán,ST_04_040,20.857405,-103.42604
Valle de la Arena Norte,MM_A20_7,20.51724,-103.36126
Valle de la Arena Norte,MM_A20_93,20.51731,-103.36134
Valle de la Luna,ST_04_034,20.849163,-103.424385
Valle de la Luna,ST_04_043,20.849241,-103.424614
Valle de las Iguanas,MM_A20_8,20.51976,-103.35946
Valle de las Iguanas,MM_A20_92,20.51988,-103.3595
Valle de las Turquezas,MM_C135_87,20.75366,-103.43261
Valle de los Molinos,ST_04_031,20.849663,-103.44511
Valle del Volga,MM_C85_74,20.74158,-103.42513
Vegetación Poniente,MM_T19C03_115,20.62988,-103.2808
Veintiocho de Enero,MM_A19_96,20.53055,-103.36932
Via Manzanillo,MM_A08_26,20.5804,-103.35174
Via Manzanillo,MM_A08_27,20.58159,-103.35087
Via Manzanillo,MM_A08_29,20.58616,-103.34758
Via Manzanillo,MM_A08_31,20.58957,-103.34519
Via Manzanillo,MM_A08_75,20.58968,-103.34522
Via Manzanillo,MM_A08_77,20.58627,-103.34774
Via Manzanillo,MM_A08_80,20.58042,-103.35186
Via Manzanillo,MM_A08_81,20.57922,-103.35273
Via Manzanillo,MM_A08_84,20.57295,-103.35612
Vicente Guerrero,MM_A19_43,20.56146,-103.36643
Vicente Guerrero,MM_C123V1_85,20.60367,-103.43397
Villa Nueva,MM_A19_111,20.51189,-103.36962
Villa Santander,MM_A21_10,20.499,-103.34359
Vista Hermosa,MM_A15_14,20.58999,-103.34976
Volcán Acatenango,MM_A16_1,20.72727,-103.30962
Volcán Acatenango,MM_A16_3,20.7277,-103.31254
Volcán Acatenango,MM_A16_4,20.72801,-103.3137
Volcán Acatenango,MM_A16_83,20.7281,-103.31388
Volcán Cayambe,MM_A16_2,20.72763,-103.31111
Volcán Estrómboli,MM_A16_7,20.73161,-103.31358
Volcán Estrómboli,MM_A16_81,20.73135,-103.31299
Volcán Kenia,MM_A16_5,20.7291,-103.31343
Volcán Kenia,MM_A16_6,20.73123,-103.31281
Volcán Kenia,MM_A16_82,20.72933,-103.3135
Volcán Kenia,MM_A16_84,20.72726,-103.31411
Volcán Miravelles,MM_A16_86,20.7258,-103.31196
Volcán Pochutla,MM_A16_59,20.73834,-103.3181
Volcán Pochutla,MM_A16_65,20.7371,-103.31287
Volcán Popoca,MM_A16_57,20.73618,-103.31884
Volcán Popoca,MM_A16_73,20.73628,-103.31895
Volcán Popoca,MM_A16_74,20.73592,-103.31823
Volcán Popoca,MM_A16_75,20.7357,-103.31734
Volcán Quinceo,MM_C74_119,20.64342,-103.44151
Volcán Sajama,MM_A16_87,20.72536,-103.31023
Volcán Sajama,MM_A16_88,20.72638,-103.30974
Volcán Usulutan,MM_A16_85,20.72683,-103.31294
Volcán Zacapu,MM_A16_61,20.7391,-103.31612
Volcán Zacapu,MM_A16_62,20.73887,-103.31526
Volcán Zacapu,MM_A16_63,20.73842,-103.31351
Volcán Zacapu,MM_A16_64,20.73819,-103.31272
Volcán Zacapu,MM_A16_68,20.74037,-103.32029
Volcán Zacapu,MM_A16_69,20.73979,-103.3187
Volcán Zacapu,MM_A16_70,20.73958,-103.31782
WEST PLAZA PARK,ST_1B_026,20.721466,-103.49583
Washington,MT-L1_10,20.661041,-103.35748
Waterpolo,MM_T19C05_46,20.72921,-103.34607
Waterpolo,mxc_C117_STP_75,20.72922,-103.34603
Xicotencatl,MM_C46V1_159,20.61731,-103.26807
ZACARÍAS LIMÓN,ST_02_016,20.64156,-103.25302
ZALATITÁN,ST_02_004,20.658216,-103.2612
ZALATITÁN,ST_02_041,20.65933,-103.26443
ZARAGOZA,ST_02_022,20.626764,-103.25078
ZARAGOZA,ST_02_023,20.62405,-103.24684
Zacarias Rubio González,MM_C27_45,20.70899,-103.29646
Zapata,MM_A10_44,20.60601,-103.33922
Zapopan Centro,MT-L3-104,20.720587,-103.3872
Zapote,MM_T19_257,20.59681,-103.30083
Zapotlan,MM_A07_30,20.60745,-103.35236
Zapotlan,MM_A07_6,20.60641,-103.35216
Zapotlanejo,MM_C102_81,20.62769,-103.29059
Zapotlanejo,MM_C13V1_02,20.68142,-103.25817
Zapotlanejo,MM_C13V1_04,20.67748,-103.25787
Zapotlanejo,MM_T19C05_125,20.68662,-103.25878
Zapotlanejo,mxc_C07V2_STP_104,20.68662,-103.25881
Zapotlanejo,mxc_C07V2_STP_13,20.68691,-103.25869
Zaragoza,MM_C122_100,20.67432,-103.23748
Zeuxis,MM_A17_34,20.60375,-103.3482
Zona Industrial,MM_006,20.632685,-103.35051
Zona Industrial,MM_049,20.63325,-103.35072
Zoológico,MM_025,20.726303,-103.31541
Zoológico,MM_030,20.72701,-103.3152
Zoológico Guadalajara,MP-T-040,20.717999,-103.31093
Álvaro Obregón,MM_T19C05_101,20.72543,-103.33729
Álvaro Obregón,mxc_C117_STP_61,20.72545,-103.33734
Ávila Camacho,MT-L1_15,20.69827,-103.3548
Ávila Camacho,MT-L3-107,20.69933,-103.35478
